branch_code,payment_method_code,year,month,total_issued,total_paid
1,1,2018,9,43723.170000,0.000000
1,1,2018,10,69085.060000,0.000000
1,1,2018,11,46051.290000,0.000000
1,1,2018,12,64002.340000,0.000000
1,1,2019,1,62931.130000,0.000000
1,1,2019,2,50138.930000,0.000000
1,1,2019,3,57231.810000,0.000000
1,1,2019,4,45303.950000,0.000000
1,1,2019,5,51081.370000,0.000000
1,1,2019,6,46314.870000,0.000000
1,1,2019,7,56687.020000,0.000000
1,1,2019,8,59448.210000,0.000000
1,1,2019,9,44126.750000,0.000000
1,1,2019,10,51488.340000,0.000000
1,1,2019,11,45968.890000,0.000000
1,1,2019,12,65108.980000,0.000000
1,1,2020,1,57272.440000,0.000000
1,1,2020,2,65591.730000,0.000000
1,1,2020,3,50160.950000,0.000000
1,1,2020,4,47588.530000,0.000000
1,1,2020,5,34879.910000,0.000000
1,1,2020,6,55136.580000,0.000000
1,1,2020,7,43875.300000,0.000000
1,1,2020,8,30206.770000,0.000000
1,1,2020,9,44172.430000,0.000000
1,1,2020,10,54574.380000,0.000000
1,1,2020,11,49746.627000,0.000000
1,1,2020,12,53424.470000,0.000000
1,1,2021,1,63467.650000,0.000000
1,1,2021,2,54333.340000,0.000000
1,1,2021,3,25751.240000,0.000000
1,1,2021,4,34567.870000,0.000000
1,1,2021,5,41055.750000,0.000000
1,1,2021,6,68323.610000,0.000000
1,1,2021,7,58357.610000,0.000000
1,1,2021,8,50745.200000,0.000000
1,1,2021,9,62894.000000,0.000000
1,1,2021,10,48011.060000,0.000000
1,1,2021,11,49648.590000,0.000000
1,1,2021,12,67975.800000,0.000000
1,1,2022,1,91247.340000,0.000000
1,1,2022,2,59550.580000,0.000000
1,1,2022,3,49982.020000,0.000000
1,1,2022,4,73353.570000,0.000000
1,1,2022,5,61731.330000,0.000000
1,1,2022,6,49452.800000,0.000000
1,1,2022,7,55423.920000,0.000000
1,1,2022,8,79808.820000,0.000000
1,1,2022,9,58157.610000,0.000000
1,1,2022,10,65234.830000,0.000000
1,1,2022,11,70165.180000,0.000000
1,1,2022,12,100875.730000,0.000000
1,1,2023,1,85245.410000,0.000000
1,1,2023,2,67246.720000,0.000000
1,1,2023,3,64865.300000,0.000000
1,1,2023,4,56571.420000,0.000000
1,1,2023,5,73842.120000,0.000000
1,1,2023,6,88006.720000,0.000000
1,1,2023,7,89279.360000,0.000000
1,1,2023,8,72251.200000,0.000000
1,1,2023,9,83750.140000,0.000000
1,1,2023,10,72333.890000,0.000000
1,1,2023,11,65605.420000,0.000000
1,1,2023,12,144197.020000,0.000000
1,1,2024,1,111307.800000,0.000000
1,1,2024,2,88876.360000,0.000000
1,1,2024,3,79441.510000,0.000000
1,1,2024,4,86899.620000,0.000000
1,1,2024,5,118357.830000,0.000000
1,1,2024,6,88134.260000,0.000000
1,1,2024,7,54877.800000,0.000000
1,1,2024,8,91431.850000,0.000000
1,1,2024,9,44518.860000,0.000000
1,1,2024,10,60619.510000,0.000000
1,1,2024,11,48680.000000,0.000000
1,1,2024,12,92922.490000,0.000000
1,1,2025,1,103589.300000,0.000000
1,1,2025,2,61951.360000,0.000000
1,1,2025,3,109288.980000,0.000000
1,1,2025,4,64859.930000,0.000000
1,1,2025,5,80338.050000,0.000000
1,1,2025,6,86860.230000,0.000000
1,1,2025,7,83430.880000,0.000000
1,1,2025,8,86827.230000,0.000000
1,1,2025,9,72966.610000,0.000000
1,1,2025,10,99759.940000,0.000000
1,1,2025,11,89620.840000,0.000000
1,1,2025,12,134901.010000,0.000000
1,1,2026,1,89658.820000,0.000000
1,1,2026,2,87746.660000,0.000000
1,1,2026,3,79050.810000,0.000000
1,1,2026,4,145052.560000,0.000000
1,1,2026,5,85133.500000,0.000000
1,2,2012,10,1917.000000,0.000000
1,2,2012,11,2554.000000,0.000000
1,2,2012,12,4247.720000,0.000000
1,2,2013,1,4864.580000,0.000000
1,2,2013,2,2620.300000,0.000000
1,2,2013,3,2307.360000,0.000000
1,2,2013,4,1783.950000,0.000000
1,2,2013,5,7682.130000,0.000000
1,2,2013,6,5438.180000,0.000000
1,2,2013,7,5818.480000,0.000000
1,2,2013,8,4846.070000,0.000000
1,2,2013,9,5028.030000,0.000000
1,2,2013,10,3727.010000,0.000000
1,2,2013,11,3298.980000,0.000000
1,2,2013,12,6454.660000,0.000000
1,2,2014,1,4530.860000,0.000000
1,2,2014,2,3167.840000,0.000000
1,2,2014,3,3344.980000,0.000000
1,2,2014,4,3251.740000,0.000000
1,2,2014,5,4605.460000,0.000000
1,2,2014,6,2897.970000,0.000000
1,2,2014,7,5168.120000,0.000000
1,2,2014,8,4969.280000,0.000000
1,2,2014,9,4322.100000,0.000000
1,2,2014,10,2961.850000,0.000000
1,2,2014,11,1961.710000,0.000000
1,2,2014,12,3580.770000,0.000000
1,2,2015,1,1952.680000,0.000000
1,2,2015,2,6777.160000,0.000000
1,2,2015,3,2653.590000,0.000000
1,2,2015,4,5691.710000,0.000000
1,2,2015,5,6528.710000,0.000000
1,2,2015,6,2976.110000,0.000000
1,2,2015,7,3951.490000,0.000000
1,2,2015,8,4612.340000,0.000000
1,2,2015,9,3625.000000,0.000000
1,2,2015,10,9620.500000,0.000000
1,2,2015,11,8062.500000,0.000000
1,2,2015,12,6889.100000,0.000000
1,2,2016,1,4244.620000,0.000000
1,2,2016,2,2715.000000,0.000000
1,2,2016,3,5718.000000,0.000000
1,2,2016,4,6401.950000,0.000000
1,2,2016,5,4347.770000,0.000000
1,2,2016,6,5764.930000,0.000000
1,2,2016,7,6132.770000,0.000000
1,2,2016,8,7151.500000,0.000000
1,2,2016,9,4928.000000,0.000000
1,2,2016,10,4325.000000,0.000000
1,2,2016,11,4357.600000,0.000000
1,2,2016,12,9433.540000,0.000000
1,2,2017,1,4247.600000,0.000000
1,2,2017,2,4693.440000,0.000000
1,2,2017,3,3976.500000,0.000000
1,2,2017,4,6860.170000,0.000000
1,2,2017,5,5736.870000,0.000000
1,2,2017,6,3770.000000,0.000000
1,2,2017,7,5900.180000,0.000000
1,2,2017,8,4917.320000,0.000000
1,2,2017,9,7337.950000,0.000000
1,2,2017,10,4150.780000,0.000000
1,2,2017,11,7687.200000,0.000000
1,2,2017,12,5367.160000,0.000000
1,2,2018,1,6790.660000,0.000000
1,2,2018,2,4986.600000,0.000000
1,2,2018,3,4508.510000,0.000000
1,2,2018,4,9985.700000,0.000000
1,2,2018,5,5193.260000,0.000000
1,2,2018,6,2150.160000,0.000000
1,2,2018,7,4762.680000,0.000000
1,2,2018,8,7070.720000,0.000000
1,2,2018,9,5255.520000,0.000000
1,2,2018,10,6911.600000,0.000000
1,2,2018,11,9160.990000,0.000000
1,2,2018,12,10505.910000,0.000000
1,2,2019,1,11453.290000,0.000000
1,2,2019,2,13024.930000,0.000000
1,2,2019,3,6939.180000,0.000000
1,2,2019,4,7755.690000,0.000000
1,2,2019,5,7162.720000,0.000000
1,2,2019,6,5200.600000,0.000000
1,2,2019,7,11114.000000,0.000000
1,2,2019,8,9774.140000,0.000000
1,2,2019,9,5658.520000,0.000000
1,2,2019,10,6485.350000,0.000000
1,2,2019,11,11235.980000,0.000000
1,2,2019,12,7743.370000,0.000000
1,2,2020,1,10640.250000,0.000000
1,2,2020,2,5783.360000,0.000000
1,2,2020,3,6593.680000,0.000000
1,2,2020,4,7617.500000,0.000000
1,2,2020,5,2110.030000,0.000000
1,2,2020,6,4507.570000,0.000000
1,2,2020,7,7545.300000,0.000000
1,2,2020,8,16860.040000,0.000000
1,2,2020,9,6966.640000,0.000000
1,2,2020,10,14729.440000,0.000000
1,2,2020,11,12729.740000,0.000000
1,2,2020,12,11480.340000,0.000000
1,2,2021,1,5328.700000,0.000000
1,2,2021,2,12301.000000,0.000000
1,2,2021,3,11178.090000,0.000000
1,2,2021,4,4820.000000,0.000000
1,2,2021,5,4682.300000,0.000000
1,2,2021,6,6545.000000,0.000000
1,2,2021,7,17031.400000,0.000000
1,2,2021,8,19457.000000,0.000000
1,2,2021,9,6977.500000,0.000000
1,2,2021,10,12064.000000,0.000000
1,2,2021,11,7887.400000,0.000000
1,2,2021,12,8835.000000,0.000000
1,2,2022,1,14398.000000,0.000000
1,2,2022,2,5565.450000,0.000000
1,2,2022,3,8072.140000,0.000000
1,2,2022,4,8389.800000,0.000000
1,2,2022,5,19617.440000,0.000000
1,2,2022,6,8246.000000,0.000000
1,2,2022,7,7104.000000,0.000000
1,2,2022,8,5136.000000,0.000000
1,2,2022,9,10140.500000,0.000000
1,2,2022,10,14397.100000,0.000000
1,2,2022,11,13213.100000,0.000000
1,2,2022,12,9610.700000,0.000000
1,2,2023,1,7554.000000,0.000000
1,2,2023,2,10696.200000,0.000000
1,2,2023,3,6489.000000,0.000000
1,2,2023,4,10310.950000,0.000000
1,2,2023,5,8865.990000,0.000000
1,2,2023,6,15102.860000,0.000000
1,2,2023,7,9157.130000,0.000000
1,2,2023,8,16151.780000,0.000000
1,2,2023,9,4347.990000,0.000000
1,2,2023,10,10037.280000,0.000000
1,2,2023,11,10435.500000,0.000000
1,2,2023,12,10806.000000,0.000000
1,2,2024,1,21858.510000,0.000000
1,2,2024,2,14966.750000,0.000000
1,2,2024,3,4823.990000,0.000000
1,2,2024,4,12328.600000,0.000000
1,2,2024,5,6101.150000,0.000000
1,2,2024,6,10356.500000,0.000000
1,2,2024,7,15168.700000,0.000000
1,2,2024,8,9541.000000,0.000000
1,2,2024,9,12240.330000,0.000000
1,2,2024,10,13440.000000,0.000000
1,2,2024,11,9108.000000,0.000000
1,2,2024,12,15282.000000,0.000000
1,2,2025,1,15654.990000,0.000000
1,2,2025,2,4743.000000,0.000000
1,2,2025,3,6593.000000,0.000000
1,2,2025,4,9062.500000,0.000000
1,2,2025,5,13636.000000,0.000000
1,2,2025,6,11738.500000,0.000000
1,2,2025,7,22838.290000,0.000000
1,2,2025,8,12286.000000,0.000000
1,2,2025,9,11740.500000,0.000000
1,2,2025,10,15616.000000,0.000000
1,2,2025,11,6212.500000,0.000000
1,2,2025,12,14322.500000,0.000000
1,2,2026,1,13930.000000,0.000000
1,2,2026,2,10677.000000,0.000000
1,2,2026,3,12670.000000,0.000000
1,2,2026,4,19185.800000,0.000000
1,2,2026,5,13820.000000,0.000000
1,3,2012,10,631.000000,0.000000
1,3,2012,11,2292.470000,0.000000
1,3,2012,12,3459.000000,0.000000
1,3,2013,1,3565.940000,0.000000
1,3,2013,2,2715.350000,0.000000
1,3,2013,3,3657.440000,0.000000
1,3,2013,4,2829.270000,0.000000
1,3,2013,5,2208.400000,0.000000
1,3,2013,6,2047.280000,0.000000
1,3,2013,7,1731.850000,0.000000
1,3,2013,8,2245.400000,0.000000
1,3,2013,9,2876.620000,0.000000
1,3,2013,10,2403.130000,0.000000
1,3,2013,11,1540.600000,0.000000
1,3,2013,12,5922.220000,0.000000
1,3,2014,1,2718.230000,0.000000
1,3,2014,2,1983.650000,0.000000
1,3,2014,3,2009.830000,0.000000
1,3,2014,4,3867.880000,0.000000
1,3,2014,5,3482.100000,0.000000
1,3,2014,6,1866.990000,0.000000
1,3,2014,7,4953.860000,0.000000
1,3,2014,8,4250.020000,0.000000
1,3,2014,9,1047.000000,0.000000
1,3,2014,10,3711.750000,0.000000
1,3,2014,11,2641.750000,0.000000
1,3,2014,12,4261.500000,0.000000
1,3,2015,1,3446.000000,0.000000
1,3,2015,2,3050.580000,0.000000
1,3,2015,3,3220.000000,0.000000
1,3,2015,4,1845.500000,0.000000
1,3,2015,5,4974.500000,0.000000
1,3,2015,6,1625.000000,0.000000
1,3,2015,7,3145.000000,0.000000
1,3,2015,8,2610.000000,0.000000
1,3,2015,9,2460.800000,0.000000
1,3,2015,10,5543.300000,0.000000
1,3,2015,11,5003.800000,0.000000
1,3,2015,12,5923.060000,0.000000
1,3,2016,1,2829.000000,0.000000
1,3,2016,2,4042.820000,0.000000
1,3,2016,3,4623.930000,0.000000
1,3,2016,4,3135.200000,0.000000
1,3,2016,5,3845.980000,0.000000
1,3,2016,6,3412.900000,0.000000
1,3,2016,7,5048.250000,0.000000
1,3,2016,8,4038.200000,0.000000
1,3,2016,9,4539.990000,0.000000
1,3,2016,10,2924.400000,0.000000
1,3,2016,11,2154.000000,0.000000
1,3,2016,12,7213.000000,0.000000
1,3,2017,1,3333.000000,0.000000
1,3,2017,2,2336.000000,0.000000
1,3,2017,3,4998.110000,0.000000
1,3,2017,4,4459.500000,0.000000
1,3,2017,5,1163.000000,0.000000
1,3,2017,6,3170.400000,0.000000
1,3,2017,7,5985.890000,0.000000
1,3,2017,8,5271.000000,0.000000
1,3,2017,9,3207.020000,0.000000
1,3,2017,10,4362.800000,0.000000
1,3,2017,11,3429.000000,0.000000
1,3,2017,12,7153.200000,0.000000
1,3,2018,1,7176.900000,0.000000
1,3,2018,2,2160.000000,0.000000
1,3,2018,3,2052.000000,0.000000
1,3,2018,4,2334.000000,0.000000
1,3,2018,5,1319.000000,0.000000
1,3,2018,6,6823.000000,0.000000
1,3,2018,7,3967.700000,0.000000
1,3,2018,8,1920.000000,0.000000
1,3,2018,9,2208.000000,0.000000
1,3,2018,10,1225.000000,0.000000
1,3,2018,11,1958.000000,0.000000
1,3,2018,12,1963.000000,0.000000
1,3,2019,1,2773.000000,0.000000
1,3,2019,2,740.000000,0.000000
1,3,2019,3,2157.000000,0.000000
1,3,2019,4,193.000000,0.000000
1,3,2019,5,638.000000,0.000000
1,3,2019,6,1066.000000,0.000000
1,3,2019,7,583.000000,0.000000
1,3,2019,8,2384.000000,0.000000
1,3,2019,9,606.000000,0.000000
1,3,2019,10,3439.000000,0.000000
1,3,2019,11,1203.000000,0.000000
1,3,2019,12,8440.000000,0.000000
1,3,2020,1,4182.000000,0.000000
1,3,2020,2,3461.000000,0.000000
1,3,2020,3,4994.600000,0.000000
1,3,2020,4,2337.000000,0.000000
1,3,2020,5,4602.500000,0.000000
1,3,2020,6,836.000000,0.000000
1,3,2020,7,5022.000000,0.000000
1,3,2020,8,11291.600000,0.000000
1,3,2020,9,5264.000000,0.000000
1,3,2020,10,9617.500000,0.000000
1,3,2020,11,5307.200000,0.000000
1,3,2020,12,8210.120000,0.000000
1,3,2021,1,2529.000000,0.000000
1,3,2021,2,4568.000000,0.000000
1,3,2021,3,2515.000000,0.000000
1,3,2021,4,2132.710000,0.000000
1,3,2021,5,3371.000000,0.000000
1,3,2021,6,2112.000000,0.000000
1,3,2021,7,2505.000000,0.000000
1,3,2021,8,521.000000,0.000000
1,3,2021,9,4126.000000,0.000000
1,3,2021,10,5680.000000,0.000000
1,3,2021,11,8300.500000,0.000000
1,3,2021,12,3014.500000,0.000000
1,3,2022,1,3033.000000,0.000000
1,3,2022,2,4406.250000,0.000000
1,3,2022,3,2757.000000,0.000000
1,3,2022,4,9178.500000,0.000000
1,3,2022,5,12263.250000,0.000000
1,3,2022,6,8396.000000,0.000000
1,3,2022,7,2316.000000,0.000000
1,3,2022,8,1129.000000,0.000000
1,3,2022,9,3744.000000,0.000000
1,3,2022,10,2951.800000,0.000000
1,3,2022,11,1546.000000,0.000000
1,3,2022,12,5861.500000,0.000000
1,3,2023,1,1704.000000,0.000000
1,3,2023,2,1591.800000,0.000000
1,3,2023,3,7932.000000,0.000000
1,3,2023,4,5721.000000,0.000000
1,3,2023,5,6233.000000,0.000000
1,3,2023,6,841.000000,0.000000
1,3,2023,7,4549.000000,0.000000
1,3,2023,8,1356.000000,0.000000
1,3,2023,9,1493.000000,0.000000
1,3,2023,10,3347.000000,0.000000
1,3,2023,11,1780.000000,0.000000
1,3,2023,12,6283.000000,0.000000
1,3,2024,1,6850.000000,0.000000
1,3,2024,2,1990.000000,0.000000
1,3,2024,3,3601.000000,0.000000
1,3,2024,4,7169.500000,0.000000
1,3,2024,5,2555.000000,0.000000
1,3,2024,6,5900.000000,0.000000
1,3,2024,7,3362.000000,0.000000
1,3,2024,8,4634.000000,0.000000
1,3,2024,9,5507.020000,0.000000
1,3,2024,10,824.000000,0.000000
1,3,2024,11,9355.000000,0.000000
1,3,2024,12,6841.000000,0.000000
1,3,2025,1,2662.000000,0.000000
1,3,2025,2,13447.000000,0.000000
1,3,2025,3,27525.000000,0.000000
1,3,2025,4,3651.000000,0.000000
1,3,2025,5,4552.000000,0.000000
1,3,2025,6,1653.000000,0.000000
1,3,2025,7,6648.500000,0.000000
1,3,2025,8,2720.000000,0.000000
1,3,2025,9,12625.000000,0.000000
1,3,2025,10,1962.000000,0.000000
1,3,2025,11,2204.000000,0.000000
1,3,2025,12,4905.000000,0.000000
1,3,2026,1,3582.000000,0.000000
1,3,2026,2,1719.000000,0.000000
1,3,2026,3,2935.000000,0.000000
1,3,2026,4,3214.000000,0.000000
1,3,2026,5,1844.000000,0.000000
1,4,2012,12,109.500000,0.000000
1,4,2013,1,486.680000,0.000000
1,4,2013,2,662.720000,0.000000
1,4,2013,3,3832.760000,0.000000
1,4,2013,4,2677.930000,0.000000
1,4,2013,5,3262.460000,0.000000
1,4,2013,6,8301.300000,0.000000
1,4,2013,7,3306.970000,0.000000
1,4,2013,8,3211.400000,0.000000
1,4,2013,9,5423.530000,0.000000
1,4,2013,10,1967.000000,0.000000
1,4,2013,11,5939.650000,0.000000
1,4,2013,12,3587.590000,0.000000
1,4,2014,1,3190.290000,0.000000
1,4,2014,2,3760.790000,0.000000
1,4,2014,3,4027.250000,0.000000
1,4,2014,4,6424.860000,0.000000
1,4,2014,5,4887.270000,0.000000
1,4,2014,6,6801.110000,0.000000
1,4,2014,7,8338.890000,0.000000
1,4,2014,8,4881.620000,0.000000
1,4,2014,9,3828.200000,0.000000
1,4,2014,10,5362.200000,0.000000
1,4,2014,11,6057.060000,0.000000
1,4,2014,12,6171.150000,0.000000
1,4,2015,1,4911.720000,0.000000
1,4,2015,2,2741.550000,0.000000
1,4,2015,3,6730.180000,0.000000
1,4,2015,4,4033.380000,0.000000
1,4,2015,5,7977.840000,0.000000
1,4,2015,6,5073.050000,0.000000
1,4,2015,7,5533.700000,0.000000
1,4,2015,8,4574.920000,0.000000
1,4,2015,9,5597.020000,0.000000
1,4,2015,10,7665.460000,0.000000
1,4,2015,11,4417.750000,0.000000
1,4,2015,12,6669.800000,0.000000
1,4,2016,1,3635.600000,0.000000
1,4,2016,2,5361.120000,0.000000
1,4,2016,3,8596.080000,0.000000
1,4,2016,4,5744.350000,0.000000
1,4,2016,5,8063.180000,0.000000
1,4,2016,6,7220.680000,0.000000
1,4,2016,7,8136.450000,0.000000
1,4,2016,8,6159.000000,0.000000
1,4,2016,9,8468.170000,0.000000
1,4,2016,10,12277.760000,0.000000
1,4,2016,11,10548.700000,0.000000
1,4,2016,12,5290.200000,0.000000
1,4,2017,1,5379.780000,0.000000
1,4,2017,2,2869.000000,0.000000
1,4,2017,3,4380.180000,0.000000
1,4,2017,4,4049.240000,0.000000
1,4,2017,5,6619.710000,0.000000
1,4,2017,6,5453.660000,0.000000
1,4,2017,7,8814.870000,0.000000
1,4,2017,8,6749.370000,0.000000
1,4,2017,9,7616.770000,0.000000
1,4,2017,10,6225.240000,0.000000
1,4,2017,11,9798.520000,0.000000
1,4,2017,12,11036.780000,0.000000
1,4,2018,1,11781.510000,0.000000
1,4,2018,2,5045.680000,0.000000
1,4,2018,3,10248.370000,0.000000
1,4,2018,4,16553.530000,0.000000
1,4,2018,5,6624.500000,0.000000
1,4,2018,6,9607.010000,0.000000
1,4,2018,7,6393.850000,0.000000
1,4,2018,8,8875.320000,0.000000
1,4,2018,9,7354.500000,0.000000
1,4,2018,10,9341.430000,0.000000
1,4,2018,11,9988.900000,0.000000
1,4,2018,12,11764.000000,0.000000
1,4,2019,1,4883.174000,0.000000
1,4,2019,2,10756.836000,0.000000
1,4,2019,3,5465.160000,0.000000
1,4,2019,4,10825.590000,0.000000
1,4,2019,5,15788.070000,0.000000
1,4,2019,6,7977.330000,0.000000
1,4,2019,7,9815.500000,0.000000
1,4,2019,8,9361.830000,0.000000
1,4,2019,9,11354.680000,0.000000
1,4,2019,10,11099.020000,0.000000
1,4,2019,11,11958.030000,0.000000
1,4,2019,12,15199.460000,0.000000
1,4,2020,1,14131.340000,0.000000
1,4,2020,2,10632.870000,0.000000
1,4,2020,3,12660.490000,0.000000
1,4,2020,4,10245.320000,0.000000
1,4,2020,5,17191.480000,0.000000
1,4,2020,6,10263.080000,0.000000
1,4,2020,7,18849.950000,0.000000
1,4,2020,8,10225.950000,0.000000
1,4,2020,9,10027.200000,0.000000
1,4,2020,10,5859.400000,0.000000
1,4,2020,11,7355.740000,0.000000
1,4,2020,12,14554.500000,0.000000
1,4,2021,1,21605.360000,0.000000
1,4,2021,2,10637.800000,0.000000
1,4,2021,3,13493.700000,0.000000
1,4,2021,4,12178.710000,0.000000
1,4,2021,5,16755.000000,0.000000
1,4,2021,6,15051.500000,0.000000
1,4,2021,7,17088.500000,0.000000
1,4,2021,8,8549.000000,0.000000
1,4,2021,9,12805.000000,0.000000
1,4,2021,10,15045.500000,0.000000
1,4,2021,11,24117.400000,0.000000
1,4,2021,12,24887.800000,0.000000
1,4,2022,1,19066.000000,0.000000
1,4,2022,2,27082.750000,0.000000
1,4,2022,3,23667.630000,0.000000
1,4,2022,4,12122.700000,0.000000
1,4,2022,5,17913.900000,0.000000
1,4,2022,6,25370.400000,0.000000
1,4,2022,7,27163.490000,0.000000
1,4,2022,8,22962.680000,0.000000
1,4,2022,9,14681.270000,0.000000
1,4,2022,10,14229.420000,0.000000
1,4,2022,11,13523.940000,0.000000
1,4,2022,12,35080.280000,0.000000
1,4,2023,1,9896.310000,0.000000
1,4,2023,2,6476.000000,0.000000
1,4,2023,3,32536.730000,0.000000
1,4,2023,4,10028.000000,0.000000
1,4,2023,5,14487.410000,0.000000
1,4,2023,6,24305.120000,0.000000
1,4,2023,7,8774.740000,0.000000
1,4,2023,8,15888.000000,0.000000
1,4,2023,9,13337.360000,0.000000
1,4,2023,10,11662.330000,0.000000
1,4,2023,11,13134.500000,0.000000
1,4,2023,12,24593.900000,0.000000
1,4,2024,1,19740.170000,0.000000
1,4,2024,2,19424.150000,0.000000
1,4,2024,3,20760.380000,0.000000
1,4,2024,4,20494.540000,0.000000
1,4,2024,5,17877.880000,0.000000
1,4,2024,6,18213.470000,0.000000
1,4,2024,7,26983.560000,0.000000
1,4,2024,8,18521.030000,0.000000
1,4,2024,9,12530.850000,0.000000
1,4,2024,10,10436.000000,0.000000
1,4,2024,11,18141.000000,0.000000
1,4,2024,12,34987.000000,0.000000
1,4,2025,1,16587.160000,0.000000
1,4,2025,2,28770.150000,0.000000
1,4,2025,3,21654.000000,0.000000
1,4,2025,4,23489.500000,0.000000
1,4,2025,5,17306.040000,0.000000
1,4,2025,6,19680.670000,0.000000
1,4,2025,7,16153.000000,0.000000
1,4,2025,8,32143.150000,0.000000
1,4,2025,9,23168.500000,0.000000
1,4,2025,10,20843.000000,0.000000
1,4,2025,11,23345.490000,0.000000
1,4,2025,12,7857.000000,0.000000
1,4,2026,1,14383.850000,0.000000
1,4,2026,2,11909.500000,0.000000
1,4,2026,3,18269.000000,0.000000
1,4,2026,4,7322.500000,0.000000
1,4,2026,5,8547.000000,0.000000
1,5,2012,11,144.000000,0.000000
1,5,2012,12,36.000000,0.000000
1,5,2013,1,1209.910000,0.000000
1,5,2013,2,661.220000,0.000000
1,5,2013,3,775.000000,0.000000
1,5,2013,4,1406.700000,0.000000
1,5,2013,5,2267.250000,0.000000
1,5,2013,6,821.000000,0.000000
1,5,2013,7,2844.630000,0.000000
1,5,2013,8,1963.500000,0.000000
1,5,2013,9,2851.000000,0.000000
1,5,2013,10,1110.000000,0.000000
1,5,2013,11,790.500000,0.000000
1,5,2013,12,2482.050000,0.000000
1,5,2014,1,2303.160000,0.000000
1,5,2014,2,2608.000000,0.000000
1,5,2014,3,1733.040000,0.000000
1,5,2014,4,706.800000,0.000000
1,5,2014,5,3312.840000,0.000000
1,5,2014,6,2943.950000,0.000000
1,5,2014,7,1569.820000,0.000000
1,5,2014,8,1662.170000,0.000000
1,5,2014,9,2317.500000,0.000000
1,5,2014,10,5254.360000,0.000000
1,5,2014,11,2766.720000,0.000000
1,5,2014,12,3288.500000,0.000000
1,5,2015,1,3292.500000,0.000000
1,5,2015,2,1950.000000,0.000000
1,5,2015,3,1636.650000,0.000000
1,5,2015,4,1177.000000,0.000000
1,5,2015,5,3394.760000,0.000000
1,5,2015,6,2810.470000,0.000000
1,5,2015,7,553.100000,0.000000
1,5,2015,8,1299.500000,0.000000
1,5,2015,9,369.000000,0.000000
1,5,2015,10,1549.170000,0.000000
1,5,2015,11,3451.000000,0.000000
1,5,2015,12,4687.000000,0.000000
1,5,2016,1,3323.000000,0.000000
1,5,2016,2,5390.650000,0.000000
1,5,2016,3,1765.500000,0.000000
1,5,2016,4,3099.000000,0.000000
1,5,2016,5,4612.000000,0.000000
1,5,2016,6,3802.380000,0.000000
1,5,2016,7,2774.000000,0.000000
1,5,2016,8,5183.500000,0.000000
1,5,2016,9,3596.880000,0.000000
1,5,2016,10,1625.000000,0.000000
1,5,2016,11,2924.000000,0.000000
1,5,2016,12,9424.000000,0.000000
1,5,2017,1,1248.000000,0.000000
1,5,2017,2,1175.000000,0.000000
1,5,2017,3,2074.000000,0.000000
1,5,2017,4,911.000000,0.000000
1,5,2017,5,2577.000000,0.000000
1,5,2017,6,2706.000000,0.000000
1,5,2017,7,1787.500000,0.000000
1,5,2017,8,1353.000000,0.000000
1,5,2017,9,2762.900000,0.000000
1,5,2017,10,5278.500000,0.000000
1,5,2017,11,2325.200000,0.000000
1,5,2017,12,7053.300000,0.000000
1,5,2018,1,5132.500000,0.000000
1,5,2018,2,2400.000000,0.000000
1,5,2018,3,2666.000000,0.000000
1,5,2018,4,1928.700000,0.000000
1,5,2018,5,2570.000000,0.000000
1,5,2018,6,1233.000000,0.000000
1,5,2018,7,716.000000,0.000000
1,5,2018,8,3458.650000,0.000000
1,5,2018,9,1551.000000,0.000000
1,5,2018,10,1429.500000,0.000000
1,5,2018,11,1622.400000,0.000000
1,5,2018,12,4700.000000,0.000000
1,5,2019,1,4191.100000,0.000000
1,5,2019,2,4252.000000,0.000000
1,5,2019,3,2703.000000,0.000000
1,5,2019,4,6459.000000,0.000000
1,5,2019,5,4062.000000,0.000000
1,5,2019,6,4795.000000,0.000000
1,5,2019,7,2874.500000,0.000000
1,5,2019,8,2700.000000,0.000000
1,5,2019,9,1464.000000,0.000000
1,5,2019,10,6523.340000,0.000000
1,5,2019,11,1939.500000,0.000000
1,5,2019,12,3812.000000,0.000000
1,5,2020,1,5054.000000,0.000000
1,5,2020,2,4320.000000,0.000000
1,5,2020,3,3546.000000,0.000000
1,5,2020,4,6894.000000,0.000000
1,5,2020,5,4220.700000,0.000000
1,5,2020,6,4910.000000,0.000000
1,5,2020,7,1049.800000,0.000000
1,5,2020,8,11689.000000,0.000000
1,5,2020,9,6236.800000,0.000000
1,5,2020,10,5862.400000,0.000000
1,5,2020,11,3644.000000,0.000000
1,5,2020,12,13605.900000,0.000000
1,5,2021,1,7602.500000,0.000000
1,5,2021,2,4010.500000,0.000000
1,5,2021,3,5962.500000,0.000000
1,5,2021,4,4918.000000,0.000000
1,5,2021,5,4416.000000,0.000000
1,5,2021,6,8414.000000,0.000000
1,5,2021,7,7361.400000,0.000000
1,5,2021,8,3542.000000,0.000000
1,5,2021,9,3296.500000,0.000000
1,5,2021,10,3828.000000,0.000000
1,5,2021,11,3994.330000,0.000000
1,5,2021,12,4295.000000,0.000000
1,5,2022,1,2786.000000,0.000000
1,5,2022,2,1897.500000,0.000000
1,5,2022,3,7374.000000,0.000000
1,5,2022,4,4538.000000,0.000000
1,5,2022,5,5671.000000,0.000000
1,5,2022,6,3879.000000,0.000000
